fullName,city,state,location,lon,lat,type,loctype,address,north,south,east,west
Stuart C. Siegel Center,Richmond,VA,"Stuart C. Siegel Center, Richmond, VA",-77.4529235,37.5529069,establishment,rooftop,"1200 w broad st, richmond, va 23284, usa",37.5539326802915,37.5512347197085,-77.4515272197085,-77.4542251802915
Dee Events Center,Ogden,UT,"Dee Events Center, Ogden, UT",-111.9450635,41.18238179999999,premise,rooftop,"dee events center, 4400 harrison blvd, ogden, ut 84403, usa",41.1837548802915,41.1810569197085,-111.9442427697085,-111.9469407302915
Cintas Center,Cincinnati,OH,"Cintas Center, Cincinnati, OH",-84.4718571,39.1503531,establishment,rooftop,"1624 musketeer dr, cincinnati, oh 45207, usa",39.1513671302915,39.1486691697085,-84.4700205697085,-84.4727185302915
UCCU Center,Orem,UT,"UCCU Center, Orem, UT",-111.7170486,40.2786407,establishment,rooftop,"800 w university pkwy, orem, ut 84097, usa",40.2799765802915,40.2772786197085,-111.7158398697085,-111.7185378302915
Robert A. Mott Athletics Center,San Luis Obispo,CA,"Robert A. Mott Athletics Center, San Luis Obispo, CA",-120.6587313,35.2987292,establishment,rooftop,"robert e. mott physical education, 1 grand ave, san luis obispo, ca 93405, usa",35.30007818029149,35.29738021970849,-120.6573823197085,-120.6600802802915
Capital One Arena,Washington,DC,"Capital One Arena, Washington, DC",-77.02085679999999,38.8981675,establishment,rooftop,"601 f st nw, washington, dc 20004, usa",38.8993614302915,38.8966634697085,-77.0195671197085,-77.0222650802915
Bob Martinez Sports Center,Tampa,FL,"Bob Martinez Sports Center, Tampa, FL",-82.4687179,27.9471694,establishment,rooftop,"400 n blvd, tampa, fl 33606, usa",27.9484943302915,27.9457963697085,-82.46727611970852,-82.46997408029152
James H. Hilton Coliseum,Ames,IA,"James H. Hilton Coliseum, Ames, IA",-93.6348209,42.0210089,establishment,rooftop,"1705 center dr, ames, ia 50011, usa",42.0228042302915,42.0201062697085,-93.6335111697085,-93.6362091302915
Banterra Center,Carbondale,IL,"Banterra Center, Carbondale, IL",-89.21871159999999,37.7083282,establishment,rooftop,"1400 arena dr, carbondale, il 62901, usa",37.7094917302915,37.7067937697085,-89.21773621970848,-89.22043418029149
Purcell Pavilion,South Bend,IN,"Purcell Pavilion, South Bend, IN",-86.23134379999999,41.6984161,establishment,rooftop,"113 joyce center, notre dame, in 46556, usa",41.69907978029151,41.69638181970851,-86.22995406970848,-86.23265203029149
Pete Maravich Assembly Center,Baton Rouge,LA,"Pete Maravich Assembly Center, Baton Rouge, LA",-91.1846265,30.4142761,establishment,geometric_center,"n stadium dr, baton rouge, la 70802, usa",30.4153345302915,30.4126365697085,-91.1832272697085,-91.1859252302915
Jadwin Gymnasium,Princeton,NJ,"Jadwin Gymnasium, Princeton, NJ",-74.6486685,40.3434557,establishment,rooftop,"jadwin gymnasium, princeton, nj 08540, usa",40.3450475302915,40.3423495697085,-74.6476014197085,-74.6502993802915
JMA Wireless Dome,Syracuse,NY,"JMA Wireless Dome, Syracuse, NY",-76.1362931,43.036233,establishment,rooftop,"900 irving ave, syracuse, ny 13244, usa",43.0375907302915,43.0348927697085,-76.1354248,-76.1381748
Gill Coliseum,Corvallis,OR,"Gill Coliseum, Corvallis, OR",-123.2805695,44.5612609,establishment,rooftop,"660 sw 26th st, corvallis, or 97331, usa",44.5626243302915,44.5599263697085,-123.2787552197085,-123.2814531802915
Bryce Jordan Center,University Park,PA,"Bryce Jordan Center, University Park, PA",-77.85546389999999,40.8085471,establishment,rooftop,"720 curtin rd, state college, pa 16801, usa",40.8102964802915,40.8075985197085,-77.8544247697085,-77.85712273029151
Tudor Fieldhouse,Houston,TX,"Tudor Fieldhouse, Houston, TX",-95.4038942,29.7152585,establishment,rooftop,"6100 main st, houston, tx 77005, usa",29.7167720802915,29.7140741197085,-95.40261551970848,-95.40531348029148
Fertitta Center,Houston,TX,"Fertitta Center, Houston, TX",-95.3469221,29.7246943,establishment,rooftop,"houston, tx 77204, usa",29.7262165302915,29.7235185697085,-95.3461546697085,-95.34885263029152
Cassell Coliseum,Blacksburg,VA,"Cassell Coliseum, Blacksburg, VA",-80.4194377,37.2228952,establishment,rooftop,"675 washington st sw, blacksburg, va 24061, usa",37.2239184302915,37.2212204697085,-80.4181104697085,-80.4208084302915
Alaska Airlines Arena,Seattle,WA,"Alaska Airlines Arena, Seattle, WA",-122.3021452,47.65206540000001,establishment,rooftop,"3870 montlake blvd ne, seattle, wa 98105, usa",47.6536841302915,47.6509861697085,-122.3012130197085,-122.3039109802915
UW-Milwaukee Panther Arena,Milwaukee,WI,"UW-Milwaukee Panther Arena, Milwaukee, WI",-87.9168359,43.0422275,establishment,rooftop,"400 w kilbourn ave, milwaukee, wi 53203, usa",43.0432449802915,43.0405470197085,-87.91539186970849,-87.91808983029149
Kohl Center,Madison,WI,"Kohl Center, Madison, WI",-89.3969716,43.0694893,establishment,rooftop,"601 w dayton st, madison, wi 53703, usa",43.07154308029151,43.06884511970851,-89.39527286970849,-89.3979708302915
Chartway Arena,Norfolk,VA,"Chartway Arena, Norfolk, VA",-76.30136449999999,36.8841885,establishment,rooftop,"4320 hampton blvd, norfolk, va 23529, usa",36.8855033302915,36.8828053697085,-76.30049376970848,-76.3031917302915
Walter Pyramid,Long Beach,CA,"Walter Pyramid, Long Beach, CA",-118.1143892,33.7873979,establishment,rooftop,"1250 n bellflower blvd, long beach, ca 90840, usa",33.78851583029151,33.78581786970851,-118.1134541197085,-118.1161520802915
Ford Center,Evansville,IN,"Ford Center, Evansville, IN",-87.56783689999999,37.9721305,establishment,rooftop,"1 se martin luther king jr blvd, evansville, in 47708, usa",37.97307268029149,37.9703747197085,-87.56647101970849,-87.5691689802915
James A. Rhodes Arena,Akron,OH,"James A. Rhodes Arena, Akron, OH",-81.50880529999999,41.075549,establishment,rooftop,"373 carroll st, akron, oh 44325, usa",41.0767741802915,41.0740762197085,-81.5074294697085,-81.5101274302915
CFE Federal Credit Union Arena,Orlando,FL,"CFE Federal Credit Union Arena, Orlando, FL",-81.46083200000001,28.452741,establishment,rooftop,"5950 lakehurst dr #101, orlando, fl 32819, usa",28.45418533029151,28.4514873697085,-81.45962696970851,-81.46232493029152
McGuirk Arena,Mount Pleasant,MI,"McGuirk Arena, Mount Pleasant, MI",-84.77404849999999,43.5814982,establishment,rooftop,"360 e broomfield st, mt pleasant, mi 48858, usa",43.5831792802915,43.5804813197085,-84.77251926970848,-84.7752172302915
UD Arena,Dayton,OH,"UD Arena, Dayton, OH",-84.1997159,39.7356112,establishment,rooftop,"1801 s edwin c moses blvd, dayton, oh 45417, usa",39.7368494302915,39.7341514697085,-84.19859491970848,-84.20129288029149
"Memorial Hall (Dover, DE)",Dover,DE,"Memorial Hall (Dover, DE), Dover, DE",-75.5432332,39.1873269,establishment,rooftop,"dover, de 19901, usa",39.1886855802915,39.1859876197085,-75.5418861197085,-75.5445840802915
The Knapp Center,Des Moines,IA,"The Knapp Center, Des Moines, IA",-93.65225339999999,41.6046965,establishment,rooftop,"2601 forest ave, des moines, ia 50311, usa",41.6057206802915,41.6030227197085,-93.65086051970849,-93.65355848029151
Convocation Center (VA),Hampton,VA,"Convocation Center (VA), Hampton, VA",-76.331,37.0199,establishment,rooftop,"700 emancipation dr, hampton, va 23668, usa",37.02150418029149,37.0188062197085,-76.3296278197085,-76.33232578029151
Millis Athletic and Convocation Center,High Point,NC,"Millis Athletic and Convocation Center, High Point, NC",-79.9957896,35.9736379,establishment,rooftop,"922 panther dr, high point, nc 27262, usa",35.9748193802915,35.9721214197085,-79.9946020697085,-79.99730003029151
Draddy Gymnasium,Riverdale,NY,"Draddy Gymnasium, Riverdale, NY",-73.9002497,40.89078,premise,rooftop,"draddy gymnasium, 4513 manhattan college pkwy, bronx, ny 10471, usa",40.89213193029149,40.88943396970849,-73.89892861970849,-73.9016265802915
Hawkins Arena,Macon,GA,"Hawkins Arena, Macon, GA",-83.6518573,32.8288941,establishment,rooftop,"university center, 1400 coleman ave, macon, ga 31207, usa",32.8302430802915,32.8275451197085,-83.650508319708507,-83.65320628029151
Bank of Colorado Arena,Greeley,CO,"Bank of Colorado Arena, Greeley, CO",-104.7026972,40.4020822,establishment,rooftop,"butler-hancock athletics center, 270 alles dr d, greeley, co 80631, usa",40.4036235302915,40.4009255697085,-104.7018521697085,-104.7045501302915
Firestone Fieldhouse,Malibu,CA,"Firestone Fieldhouse, Malibu, CA",-118.7096946,34.0385192,premise,rooftop,"firestone fieldhouse, 24225 e pacific coast hwy, malibu, ca 90265, usa",34.03982343029149,34.03712546970849,-118.7084089697085,-118.7111069302915
Amica Mutual Pavilion,Providence,RI,"Amica Mutual Pavilion, Providence, RI",-71.4179556,41.8236281,establishment,rooftop,"1 la salle square, providence, ri 02903, usa",41.8245909302915,41.8218929697085,-71.4161189197085,-71.4188168802915
Pete Hanna Center,Homewood,AL,"Pete Hanna Center, Homewood, AL",-86.79716669999999,33.4638283,premise,rooftop,"pete hanna center, homewood, al 35209, usa",33.4651729302915,33.4624749697085,-86.79612256970849,-86.79882053029151
Frost Arena,Brookings,SD,"Frost Arena, Brookings, SD",-96.77915089999999,44.3183065,premise,rooftop,"stanley j. marshall center, brookings, sd 57006, usa",44.3196579302915,44.3169599697085,-96.7776683197085,-96.7803662802915
Reed Green Coliseum,Hattiesburg,MS,"Reed Green Coliseum, Hattiesburg, MS",-89.3379389,31.3310009,establishment,geometric_center,"m.k. turk cir, hattiesburg, ms 39406, usa",31.33237378029149,31.3296758197085,-89.3361401197085,-89.33883808029151
Winthrop Coliseum,Rock Hill,SC,"Winthrop Coliseum, Rock Hill, SC",-81.0149285,34.9481381,establishment,rooftop,"1162 eden terrace, rock hill, sc 29730, usa",34.9491646802915,34.9464667197085,-81.0140719697085,-81.0167699302915
Arena Auditorium,Laramie,WY,"Arena Auditorium, Laramie, WY",-105.5694365,41.31334100000001,establishment,geometric_center,"university of wyoming, laramie, wy 82072, usa",41.31447033029151,41.31177236970851,-105.5676579197085,-105.5703558802915
Carver Arena,Peoria,IL,"Carver Arena, Peoria, IL",-89.5939612,40.69169369999999,establishment,rooftop,"201 sw jefferson ave, peoria, il 61602, usa",40.6928303802915,40.6901324197085,-89.59277966970849,-89.5954776302915
Welsh-Ryan Arena,Evanston,IL,"Welsh-Ryan Arena, Evanston, IL",-87.6924667,42.0668144,establishment,rooftop,"2705 ashland ave, evanston, il 60208, usa",42.06797488029149,42.0652769197085,-87.69134101970849,-87.6940389802915
XFINITY Center,College Park,MD,"XFINITY Center, College Park, MD",-76.94180639999999,38.9957391,establishment,rooftop,"8500 paint branch dr, college park, md 20740, usa",38.9965919302915,38.9938939697085,-76.94016576970849,-76.94286373029149
Convocation Center (OH),Athens,OH,"Convocation Center (OH), Athens, OH",-82.10557960000001,39.3232458,establishment,rooftop,"95 richland ave, athens, oh 45701, usa",39.3245295802915,39.3218316197085,-82.1037297197085,-82.10642768029152
Frank Erwin Center,Austin,TX,"Frank Erwin Center, Austin, TX",-97.732185,30.2769359,establishment,rooftop,"1701 red river st, austin, tx 78701, usa",30.2784292802915,30.2757313197085,-97.7313448197085,-97.7340427802915
JMU Convocation Center,Harrisonburg,VA,"JMU Convocation Center, Harrisonburg, VA",-78.86876450000001,38.4318774,establishment,rooftop,"convocation center, 895 university blvd, harrisonburg, va 22807, usa",38.43290218029149,38.43020421970849,-78.8676182697085,-78.87031623029152
John Paul Jones Arena,Charlottesville,VA,"John Paul Jones Arena, Charlottesville, VA",-78.5067583,38.04595279999999,establishment,rooftop,"295 massie rd, charlottesville, va 22903, usa",38.0467894302915,38.0440914697085,-78.50597346970848,-78.5086714302915
Alex G. Spanos Center,Stockton,CA,"Alex G. Spanos Center, Stockton, CA",-121.3151069,37.9766653,establishment,rooftop,"1178 larry heller dr, stockton, ca 95211, usa",37.9778439802915,37.9751460197085,-121.3143173197085,-121.3170152802915
Jack Stephens Center,Little Rock,AR,"Jack Stephens Center, Little Rock, AR",-92.34049979999999,34.7283805,establishment,rooftop,"s university ave, little rock, ar 72204, usa",34.7297642802915,34.7270663197085,-92.3390525697085,-92.3417505302915
Fifth Third Arena,Cincinnati,OH,"Fifth Third Arena, Cincinnati, OH",-84.5141067,39.131163,establishment,rooftop,"2700 o'varsity way, cincinnati, oh 45221, usa",39.1325119802915,39.1298140197085,-84.51275771970849,-84.5154556802915
UPMC Cooper Fieldhouse,Pittsburgh,PA,"UPMC Cooper Fieldhouse, Pittsburgh, PA",-79.98783089999999,40.4372553,establishment,rooftop,"1304 forbes ave, pittsburgh, pa 15282, usa",40.4387621302915,40.4360641697085,-79.9866585697085,-79.98935653029152
Thomas Assembly Center,Ruston,LA,"Thomas Assembly Center, Ruston, LA",-92.65858279999999,32.5320633,establishment,rooftop,"1620-1810 e martin luther king jr ave, ruston, la 71270, usa",32.53321698029149,32.53051901970849,-92.65744121970847,-92.66013918029148
Gersten Pavilion,Los Angeles,CA,"Gersten Pavilion, Los Angeles, CA",-118.4156713,33.9677237,establishment,rooftop,"1 loyola marymount university dr, los angeles, ca 90045, usa",33.9691177802915,33.9664198197085,-118.4146730197085,-118.4173709802915
Alumni Hall (Navy),Annapolis,MD,"Alumni Hall (Navy), Annapolis, MD",-76.48773589999999,38.9845155,establishment,rooftop,"675 decatur rd, annapolis, md 21402, usa",38.9856491802915,38.9829512197085,-76.48664681970848,-76.4893447802915
Kimmel Arena,Asheville,NC,"Kimmel Arena, Asheville, NC",-82.56880489999999,35.6180511,establishment,rooftop,"the sherrill center and kimmell arena, 227 campus dr, asheville, nc 28804, usa",35.61962588029149,35.61692791970849,-82.56762771970848,-82.57032568029149
McDougald-McLendon Arena,Durham,NC,"McDougald-McLendon Arena, Durham, NC",-78.8977563,35.9758995,establishment,rooftop,"700 e lawson st, durham, nc 27701, usa",35.9775124302915,35.9748144697085,-78.89640656970849,-78.8991045302915
William Nicks Building,Prairie View,TX,"William Nicks Building, Prairie View, TX",-95.99305539999999,30.0922526,establishment,geometric_center,"prairie view, tx 77445, usa",30.0936424802915,30.0909445197085,-95.99194131970849,-95.99463928029151
Charles Koch Arena,Wichita,KS,"Charles Koch Arena, Wichita, KS",-97.29734479999999,37.7218564,establishment,rooftop,"1845 fairmount st, wichita, ks 67260, usa",37.7228197802915,37.7201218197085,-97.2963374697085,-97.29903543029151
Benjamin Johnson Arena,Spartanburg,SC,"Benjamin Johnson Arena, Spartanburg, SC",-81.93279609999999,34.9603939,establishment,geometric_center,"spartanburg, sc 29306, usa",34.9617802802915,34.9590823197085,-81.93154366970849,-81.9342416302915
Nutter Center,Dayton,OH,"Nutter Center, Dayton, OH",-84.0522812,39.7820712,establishment,rooftop,"3640 colonel glenn hwy, fairborn, oh 45324, usa",39.78356848029149,39.78087051970849,-84.0507681,-84.0536545
Provident Credit Union Event Center,San Jose,CA,"Provident Credit Union Event Center, San Jose, CA",-121.8800999,37.3352193,establishment,rooftop,"290 s 7th st, san jose, ca 95112, usa",37.3361549802915,37.3334570197085,-121.8791416697085,-121.8818396302915
Burr Gymnasium,Washington,DC,"Burr Gymnasium, Washington, DC",-77.02209400000001,38.9263793,premise,rooftop,"burr gymnasium, washington, dc 20001, usa",38.9277033302915,38.9250053697085,-77.02071261970848,-77.0234105802915
Al Lawson Center,Tallahassee,FL,"Al Lawson Center, Tallahassee, FL",-84.29055319999999,30.4242136,establishment,rooftop,"1800 wahnish way, tallahassee, fl 32310, usa",30.4256912302915,30.42299326970851,-84.28882461970849,-84.2915225802915
Amalie Arena,Tampa,FL,"Amalie Arena, Tampa, FL",-82.4517771,27.9427373,establishment,rooftop,"401 channelside dr, tampa, fl 33602, usa",27.9440272302915,27.9413292697085,-82.45072596970849,-82.4534239302915
Memorial Gymnasium (ID),Moscow,ID,"Memorial Gymnasium (ID), Moscow, ID",-117.0139153,46.7265482,premise,rooftop,"memorial gym, 1001 university ave, moscow, id 83844, usa",46.7278646802915,46.7251667197085,-117.0125902197085,-117.0152881802915
Silvio O. Conte Forum,Chestnut Hill,MA,"Silvio O. Conte Forum, Chestnut Hill, MA",-71.1677143,42.3350662,establishment,rooftop,"140 commonwealth ave, chestnut hill, ma 02467, usa",42.3368249302915,42.3341269697085,-71.16642951970849,-71.1691274802915
Dahlberg Arena,Missoula,MT,"Dahlberg Arena, Missoula, MT",-113.9833389,46.8640171,establishment,geometric_center,"university of montana, missoula, mt 59812, usa",46.86527418029149,46.86257621970849,-113.9824438197085,-113.9851417802915
Francis S. Levien Gymnasium,New York,NY,"Francis S. Levien Gymnasium, New York, NY",-73.96182569999999,40.810242,establishment,rooftop,"3030 broadway, new york, ny 10027, usa",40.8115999802915,40.8089020197085,-73.96036351970851,-73.96306148029151
The Palestra,Philadelphia,PA,"The Palestra, Philadelphia, PA",-75.1887032,39.9513911,establishment,rooftop,"223 s 33rd st, philadelphia, pa 19104, usa",39.9527160302915,39.9500180697085,-75.1870624197085,-75.1897603802915
Texas Hall,Arlington,TX,"Texas Hall, Arlington, TX",-97.11570770000002,32.7296999,establishment,rooftop,"701 w nedderman dr, arlington, tx 76010, usa",32.7310832302915,32.7283852697085,-97.1147097697085,-97.11740773029152
Jon M. Huntsman Center,Salt Lake City,UT,"Jon M. Huntsman Center, Salt Lake City, UT",-111.8387491,40.7620587,establishment,rooftop,"1825 s campus dr, salt lake city, ut 84112, usa",40.7631696302915,40.7604716697085,-111.8371941697085,-111.8398921302915
Jenny Craig Pavilion,San Diego,CA,"Jenny Craig Pavilion, San Diego, CA",-117.1837806,32.7744376,premise,rooftop,"jenny craig pavilion, 5998 alcala park way, san diego, ca 92111, usa",32.77575038029151,32.77305241970851,-117.1823842197085,-117.1850821802915
Harold Alfond Arena,Orono,ME,"Harold Alfond Arena, Orono, ME",-68.673649,44.9045596,establishment,geometric_center,"tunk rd, orono, me 04473, usa",44.90585833029149,44.90316036970849,-68.6719391197085,-68.6746370802915
Gallagher Center,Niagara Falls,NY,"Gallagher Center, Niagara Falls, NY",-79.03813389999999,43.1370245,establishment,geometric_center,"niagara university, niagara university 5795 lewiston rd, 6 varsity drive, lewiston, ny 14109, usa",43.1387361802915,43.1360382197085,-79.03672686970849,-79.03942483029151
American Bank Center,Corpus Christi,TX,"American Bank Center, Corpus Christi, TX",-97.3937165,27.8084147,establishment,rooftop,"1901 n shoreline blvd, corpus christi, tx 78401, usa",27.8100898302915,27.8073918697085,-97.39209121970849,-97.3947891802915
Alico Arena,Fort Myers,FL,"Alico Arena, Fort Myers, FL",-81.76466500000001,26.4710946,establishment,rooftop,"12181 fgcu lake pkwy e, fort myers, fl 33913, usa",26.4721412802915,26.46944331970849,-81.7633219197085,-81.76601988029151
Total Mortgage Arena,Bridgeport,CT,"Total Mortgage Arena, Bridgeport, CT",-73.1870019,41.1732434,establishment,rooftop,"600 main st, bridgeport, ct 06604, usa",41.17441283029149,41.1717148697085,-73.18658241970849,-73.18928038029149
Sharp Gymnasium,Houston,TX,"Sharp Gymnasium, Houston, TX",-95.51698789999999,29.6950042,establishment,rooftop,"7502 fondren rd, houston, tx 77074, usa",29.6965079302915,29.6938099697085,-95.51552056970849,-95.51821853029149
Reitz Arena,Baltimore,MD,"Reitz Arena, Baltimore, MD",-76.61822409999999,39.3468384,establishment,rooftop,"4501 n charles st, baltimore, md 21210, usa",39.34798773029149,39.34528976970849,-76.61822409999999,-76.6222885
Hytche Athletic Center,Princess Anne,MD,"Hytche Athletic Center, Princess Anne, MD",-75.6872167,38.21137100000001,establishment,geometric_center,"college backbone rd, princess anne, md 21853, usa",38.21285433029151,38.21015636970851,-75.68600756970848,-75.6887055302915
Hill Field House,Baltimore,MD,"Hill Field House, Baltimore, MD",-76.5852961,39.342424,establishment,rooftop,"1700 e cold spring ln, baltimore, md 21251, usa",39.3457991,39.342424,-76.5841314197085,-76.5868293802915
Fant-Ewing Coliseum,Monroe,LA,"Fant-Ewing Coliseum, Monroe, LA",-92.069453,32.5310438,establishment,rooftop,"4099 northeast dr, monroe, la 71203, usa",32.5324544802915,32.5297565197085,-92.06816711970849,-92.0708650802915
UNF Arena,Jacksonville,FL,"UNF Arena, Jacksonville, FL",-81.5079346,30.2734356,establishment,rooftop,"11852 unf dr., jacksonville, fl 32224, usa",30.2745241302915,30.2718261697085,-81.50655061970849,-81.5092485802915
NIU Convocation Center,Dekalb,IL,"NIU Convocation Center, Dekalb, IL",-88.78530880000001,41.9355125,establishment,rooftop,"1525 w lincoln hwy, dekalb, il 60115, usa",41.9367146302915,41.9340166697085,-88.7842107697085,-88.78690873029151
Show Me Center,Cape Girardeau,MO,"Show Me Center, Cape Girardeau, MO",-89.5273982,37.3199621,establishment,rooftop,"1333 n sprigg st, cape girardeau, mo 63701, usa",37.3212815802915,37.3185836197085,-89.52548676970848,-89.5281847302915
DeGol Arena,Loretto,PA,"DeGol Arena, Loretto, PA",-78.64111489999999,40.5045063,establishment,rooftop,"maurice stokes athletic center - degol arena, 140 lakeview dr, loretto, pa 15940, usa",40.50606088029149,40.50336291970849,-78.63953251970848,-78.6422304802915
Kaplan Arena,Williamsburg,VA,"Kaplan Arena, Williamsburg, VA",-76.7196704,37.2734723,establishment,rooftop,"751 ukrop way, williamsburg, va 23185, usa",37.2747022802915,37.2720043197085,-76.71802691970848,-76.7207248802915
Fleisher Center,Newark,NJ,"Fleisher Center, Newark, NJ",-74.1804421,40.74225149999999,establishment,rooftop,"104 lock st, newark, nj 07103, usa",40.74394918029149,40.7412512197085,-74.17932906970849,-74.18202703029151
Hart Center,Worcester,MA,"Hart Center, Worcester, MA",-71.806029,42.2350991,establishment,rooftop,"hart center, 1 college st, worcester, ma 01610, usa",42.2366178802915,42.23391991970851,-71.8049679197085,-71.80766588029151
Stratis Arena at the Rothman Center,Teaneck,NJ,"Stratis Arena at the Rothman Center, Teaneck, NJ",-74.0323468,40.8966579,establishment,rooftop,"100 university plaza dr, hackensack, nj 07601, usa",40.8981305302915,40.8954325697085,-74.03138321970849,-74.03408118029151
Millett Hall,Oxford,OH,"Millett Hall, Oxford, OH",-84.734543,39.51721089999999,establishment,rooftop,"500 e sycamore st, oxford, oh 45056, usa",39.51855563029149,39.5158576697085,-84.7327532697085,-84.7354512302915
FedExForum,Memphis,TN,"FedExForum, Memphis, TN",-90.0505864,35.1381418,establishment,rooftop,"191 beale st, memphis, tn 38103, usa",35.1393518302915,35.1366538697085,-90.0487537697085,-90.0514517302915
University Credit Union Center,Davis,CA,"University Credit Union Center, Davis, CA",-121.7596385,38.5418238,premise,rooftop,"the pavilion, 750 orchard rd, davis, ca 95616, usa",38.5431624802915,38.5404645197085,-121.7582893197085,-121.7609872802915
Wolstein Center,Cleveland,OH,"Wolstein Center, Cleveland, OH",-81.6768646,41.499382,establishment,rooftop,"wolstein center, 2000 prospect ave e, cleveland, oh 44115, usa",41.5009417302915,41.4982437697085,-81.6752531697085,-81.6779511302915
Reese Court,Cheney,WA,"Reese Court, Cheney, WA",-117.5893925,47.4913724,premise,rooftop,"pavilion, 1136 washington st, cheney, wa 99004, usa",47.4927218802915,47.4900239197085,-117.5878277197085,-117.5905256802915
First National Bank Arena,Jonesboro,AR,"First National Bank Arena, Jonesboro, AR",-90.67033599999999,35.845407,establishment,rooftop,"217 olympic dr, jonesboro, ar 72401, usa",35.8467220302915,35.8440240697085,-90.66896051970849,-90.6716584802915
Hinkle Fieldhouse,Indianapolis,IN,"Hinkle Fieldhouse, Indianapolis, IN",-86.16730749999999,39.8435575,establishment,rooftop,"510 w 49th st, indianapolis, in 46208, usa",39.8447226302915,39.8420246697085,-86.1662139197085,-86.16891188029152
Brooks Gymnasium,Johnson City,TN,"Brooks Gymnasium, Johnson City, TN",-82.3703615,36.3025963,establishment,rooftop,"1127 john robert bell dr, johnson city, tn 37614, usa",36.30380033029149,36.3011023697085,-82.36937201970849,-82.3720699802915
Alumni Gym (Elon University),Elon,NC,"Alumni Gym (Elon University), Elon, NC",-79.5054206,36.1032755,establishment,rooftop,"104 e haggard ave, elon, nc 27244, usa",36.10447123029149,36.1017732697085,-79.50406671970848,-79.5067646802915
Burton Coliseum,Lake Charles,LA,"Burton Coliseum, Lake Charles, LA",-93.2113889,30.1369444,establishment,rooftop,"7001 gulf hwy, lake charles, la 70607, usa",30.1383264302915,30.1356284697085,-93.21054581970849,-93.2132437802915
Watsco Center,Coral Gables,FL,"Watsco Center, Coral Gables, FL",-80.2793482,25.7153176,establishment,rooftop,"1245 dauer dr, coral gables, fl 33146, usa",25.7164029802915,25.7137050197085,-80.2777703697085,-80.28046833029151
Stott Center,Portland,OR,"Stott Center, Portland, OR",-122.6868457,45.5110059,establishment,rooftop,"930 sw hall st, portland, or 97201, usa",45.5128504802915,45.51015251970851,-122.6852470197085,-122.6879449802915
M&T Bank Arena,Hamden,CT,"M&T Bank Arena, Hamden, CT",NA,NA,NA,NA,NA,NA,NA,NA,NA
Alumni Gymnasium (Rider),Lawrenceville,NJ,"Alumni Gymnasium (Rider), Lawrenceville, NJ",-74.7353334,40.2791449,establishment,rooftop,"2083 lawrenceville rd, lawrence township, nj 08648, usa",40.2806167802915,40.2779188197085,-74.73396716970849,-74.7366651302915
William H. Pitt Center,Fairfield,CT,"William H. Pitt Center, Fairfield, CT",-73.2446525,41.2196387,premise,rooftop,"william h. pitt health and recreation center, fairfield, ct 06825, usa",41.22087133029149,41.2181733697085,-73.24331336970849,-73.2460113302915
University Center (LA),Hammond,LA,"University Center (LA), Hammond, LA",-90.46119949999999,30.5043583,locality,approximate,"hammond, la, usa",30.5457191,30.4629119,-90.39834479999999,-90.5167139
Yanitelli Center,Jersey City,NJ,"Yanitelli Center, Jersey City, NJ",-74.07310199999999,40.72772579999999,establishment,rooftop,"870 montgomery st, jersey city, nj 07306, usa",40.72893398029149,40.7262360197085,-74.07186451970848,-74.0745624802915
Hooper Eblen Center,Cookeville,TN,"Hooper Eblen Center, Cookeville, TN",-85.50988939999999,36.1784196,establishment,rooftop,"1100 mcgee blvd, cookeville, tn 38501, usa",36.1797306802915,36.1770327197085,-85.5081421197085,-85.5108400802915
H&PE Arena,Houston,TX,"H&PE Arena, Houston, TX",NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameron Hall,Lexington,VA,"Cameron Hall, Lexington, VA",-79.4367657,37.7887595,establishment,rooftop,"401 n main st, lexington, va 24450, usa",37.79019128029149,37.7874933197085,-79.4354558197085,-79.4381537802915
Ramsey Regional Activity Center,Cullowhee,NC,"Ramsey Regional Activity Center, Cullowhee, NC",-83.18228549999999,35.3036876,premise,rooftop,"ramsey regional activity center, 92 catamount rd, cullowhee, nc 28723, usa",35.3050353302915,35.3023373697085,-83.1810020697085,-83.1837000302915
Beeghly Center,Youngstown,OH,"Beeghly Center, Youngstown, OH",-80.6487927,41.1081897,establishment,rooftop,"224 w spring st, youngstown, oh 44555, usa",41.1094437802915,41.1067458197085,-80.64788461970849,-80.65058258029151
Bartow Arena,Birmingham,AL,"Bartow Arena, Birmingham, AL",-86.8092363,33.5023301,establishment,rooftop,"617 13th st s, birmingham, al 35233, usa",33.5032246302915,33.5005266697085,-86.80761316970847,-86.8103111302915
Mitchell Center,Mobile,AL,"Mitchell Center, Mobile, AL",-88.1796044,30.6922298,establishment,rooftop,"5950 old shell rd, mobile, al 36608, usa",30.69361083029149,30.6909128697085,-88.1786926197085,-88.18139058029152
Chase Arena,West Hartford,CT,"Chase Arena, West Hartford, CT",-72.71654819999999,41.8018079,establishment,rooftop,"200 bloomfield ave, west hartford, ct 06117, usa",41.8030648802915,41.8003669197085,-72.71525421970848,-72.71795218029149
Bender Arena,Washington,DC,"Bender Arena, Washington, DC",-77.0900614,38.9378426,establishment,rooftop,"sports center, 4400 massachusetts ave nw, washington, dc 20016, usa",38.9391606302915,38.9364626697085,-77.08843881970849,-77.0911367802915
